nombre,popularidad,genero,cantidad_albumes,mejor_pista,album_mejor_pista,año_mejor_pista
Jean-Guihen Queyras,46,chamber music,42,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",Elgar: Cello Concerto / Tchaikovsky: Rococo Variations / Dvořák: Silent Woods; Rondo,2013
Hungarian State Opera Orchestra,45,opera,50,Lacrimosa,Requiem - Music To Die For,1999
Hungarian State Opera Orchestra,45,classical,50,Lacrimosa,Requiem - Music To Die For,1999
Marie Awadis,48,neoclassical,4,Étude No. 8: Through the Window,Études Mélodiques,2024
Marie Awadis,48,classical piano,4,Étude No. 8: Through the Window,Études Mélodiques,2024
I Musici,44,classical,50,"Minuet in G Major, WoO 10, No. 2","""An Era of Classical"": Beethoven - Orchestral Works",2024
I Musici,44,chamber music,50,"Minuet in G Major, WoO 10, No. 2","""An Era of Classical"": Beethoven - Orchestral Works",2024
Piers Lane,46,classical,47,"Shostakovich / Arr. Atovmyan: Suite from the Gadfly, Op. 97a: VIII. Romance",Virtuoso Violin,1992
Sophie Hutchings,47,neoclassical,8,The Gathering Dusk,The Gathering Dusk,2025
Andreas Scholl,47,opera,36,O Quam Tristis,Marco Rosano: Stabat Mater,2010
Andreas Scholl,47,classical,36,O Quam Tristis,Marco Rosano: Stabat Mater,2010
William Christie,46,opera,50,"Handel: Serse, HWV 40, Act 1, Scene 1: Arioso. ""Ombra mai fù"" (Serse)","Handel: Serse, HWV 40",2004
William Christie,46,classical,50,"Handel: Serse, HWV 40, Act 1, Scene 1: Arioso. ""Ombra mai fù"" (Serse)","Handel: Serse, HWV 40",2004
David Zinman,46,classical,50,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",Brahms: Symphonies 1-4,2011
